101 8
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
-28.533 30.517 -31.337 32.742 29.056 29.294 30.877 27.798 
