0 23.0 -39.0 -24.0 49.0 0 0 0 0 0 1 1 0 -11.5 +15.3 0.2225
1 -27.0 -15.0 -9.0 -17.0 0 0 0 0 1 1 1 1 +10.0 0.0 0.2675
2 -32.0 -7.0 +4.0 -34.0 0 0 0 0 1 1 1 1 +14.5 -1.5 0.2025
3 37.0 -4.0 -42.0 -26.0 0 0 0 0 0 0 1 1 -20.7 -7.9 0.21
